PARENTESCO,VALOR_ASIG_RETIRO,REAJUSTE,TOTAL_ASIGNACION,ADICIONALES,TOTAL_DEVENGADO,TOTAL_DESCUENTO,NETO_PAGAR,COSTO TOTAL_NOMINA_2019,TOTAL_PRESUPUESTO GENERAL_NACION_2019,FUERZA,GRADO_ALFABETICO,RANGO,SEXO,EDAD,CIUDAD,DPTO,PAIS
TITULAR,1361648,0,1361648,0,1284574,485920,798654,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,109412,1754843,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,59,VILLAVICENCIO,META,COLOMBIA
TITULAR,2227220,0,2227220,0,2101152,123236,1977916,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,653739,1210516,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,113658,1903633,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,126451,1890840,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1583200,0,1583200,0,1493584,421383,1072201,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,234458,1203152,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,468389,1548902,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2072358,0,2072358,0,1955054,736863,1218191,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,972745,1044546,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,MELGAR,TOLIMA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,632285,652289,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,60,CERETE,CORDOBA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,POPAYAN,CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,522066,762508,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,PUERTO ASIS,PUTUMAYO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,823572,1193719,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,703339,1313952,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,YOPAL,CASANARE,COLOMBIA
TITULAR,1612911,0,1612911,0,1521614,92280,1429334,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,963059,1054232,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,907595,956660,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,58,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,411761,872813,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,SANTA MARTA,MAGDALENA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,625486,659088,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,PUERTO GAITAN,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,411187,873387,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,62,SANTA BARBARA,ANTIOQUIA,COLOMBIA
TITULAR,1523866,0,1523866,0,1284574,312348,972226,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,TULUA,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1007707,1009584,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,AIPE,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,533599,1483692,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,TUNJA,BOYACA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,733706,1130549,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,665020,1199235,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,TOCANCIPA,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,946135,1071156,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115811,1901480,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,JAMUNDI,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,143795,1873496,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,58,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,1586197,0,1586197,0,1496412,639639,856773,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,58,NEIVA,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,615907,668667,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,642282,642292,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,57,CAUCASIA,ANTIOQUIA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,247520,1616735,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,DUITAMA,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,121773,1895518,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,ARMENIA,QUINDIO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,424453,1592838,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1779482,0,1779482,0,1678757,658158,1020599,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,FLORIDABLANCA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115865,1901426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,593163,1424128,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,321909,1695382,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,93213,1771042,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,58,PEREIRA,RISARALDA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,673030,764580,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,642267,642307,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,JAMUNDI,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,883285,1134006,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,57,SANTA MARTA,MAGDALENA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,561847,875763,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,TUMACO,NARIÑO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,120469,1896822,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,AGUACHICA,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,468477,1548814,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,EL MOLINO,LA GUAJIRA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,911772,1105519,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,SAN LUIS,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,273527,1011047,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,828753,1035502,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,SAN GIL,SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,109361,1754894,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,SIBUNDOY,PUTUMAYO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,654573,1362718,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,674402,610172,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,992028,1025263,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117064,1900227,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,GIRON,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,474485,810089,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,TUMACO,NARIÑO,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,408335,1029275,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,TUMACO,NARIÑO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,627858,1389433,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,EL CERRITO,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,328282,956292,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,GARZON,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,591128,1426163,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,PUERTO PARRA,SANTANDER,COLOMBIA
TITULAR,2314679,0,2314679,0,2183660,1081818,1101842,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MONTERIA,CORDOBA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,107596,1330014,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,636488,1227767,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,718794,718816,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1913927,0,1913927,0,1805591,902789,902802,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,SANTA MARTA,MAGDALENA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,TUNJA,BOYACA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,504954,779620,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,PASTO,NARIÑO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115865,1901426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BARRANCABERMEJA,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,PEREIRA,RISARALDA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,989076,1028215,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,MOGOTES,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,927846,1089445,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,ARMENIA,QUINDIO,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,609180,675394,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,718196,719414,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,462926,1554365,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,YOPAL,CASANARE,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,NEIVA,HUILA,COLOMBIA
TITULAR,2296759,0,2296759,0,2166754,567016,1599738,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,PUERTO BERRIO,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,627918,656656,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,PUERTO BERRIO,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,997361,1019930,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,JAMUNDI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1779482,0,1779482,0,1678757,107938,1570819,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,PLANETA RICA,CORDOBA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,343539,941035,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,929627,934628,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,COROZAL,SUCRE,COLOMBIA
TITULAR,1941701,0,1941701,0,1831793,858822,972971,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,59,FLORIDA,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,MONTERIA,CORDOBA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,861977,1155314,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,RIOHACHA,LA GUAJIRA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,397889,886685,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,YALI,ANTIOQUIA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,801630,1062625,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,LEBRIJA,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,398221,886353,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,PEREIRA,RISARALDA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,983211,1034080,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1008549,1008742,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,JAMUNDI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,93213,1771042,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,TULUA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,582519,702055,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,SANTA ROSA DE CABAL,RISARALDA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,609472,1407819,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,VILLANUEVA,CASANARE,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,137286,1726969,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,57,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1749988,0,1749988,0,1650933,110046,1540887,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,PUERTO BERRIO,ANTIOQUIA,COLOMBIA
TITULAR,1388509,0,1388509,0,1309914,467016,842898,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,YOPAL,CASANARE,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,565689,1451602,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,59,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,978272,1039019,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,596308,688266,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1005968,1011323,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,FLANDES,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,128365,1888926,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,MOSQUERA,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117013,1900278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,VILLAVICENCIO,META,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,998635,1018656,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,CHINCHINA,CALDAS,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,SAN VICENTE DE CHUCURI,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,860405,1156886,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,TUNJA,BOYACA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,258249,1606006,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,455497,1561794,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,AGUAZUL,CASANARE,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,107333,1330277,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,TULUA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,633239,651335,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,VILLAGARZON,PUTUMAYO,COLOMBIA
TITULAR,2314683,0,2314683,0,2183663,171604,2012059,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,MONTERIA,CORDOBA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,132064,1885227,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,TUNJA,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,131013,1886278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,BARRANCABERMEJA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,830206,1187085,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,MOCOA,PUTUMAYO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115811,1901480,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,PALMIRA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1299465,0,1299465,0,1225910,61295,1164615,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,135148,1882143,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,56,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,137136,1880155,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,TULUA,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,281163,1736128,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,130377,1886914,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,LA DORADA,CALDAS,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,124903,1739352,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,86880,1350730,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,273001,1744290,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2314683,0,2314683,0,2183663,463683,1719980,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,434548,1582743,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,TUNJA,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,650100,1367191,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,MELGAR,TOLIMA,COLOMBIA
TITULAR,2314683,0,2314683,0,2183663,923946,1259717,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,526838,757736,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,57,MANIZALES,CALDAS,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,620486,664088,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,926572,1090719,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,633273,651301,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,57,LA VIRGINIA,RISARALDA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,998442,1018849,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,291662,1725629,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,NILO,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,584271,1433020,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,YONDO-CASABE,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115816,1901475,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,PALMIRA,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117013,1900278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,ARAUCA,ARAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117064,1900227,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,FLANDES,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,494433,1522858,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,MANIZALES,CALDAS,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,845381,1171910,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,TUNJA,BOYACA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,93213,1771042,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,79579,1204995,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,URIBIA,LA GUAJIRA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,990197,1027094,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,GIRARDOTA,ANTIOQUIA,COLOMBIA
